1682783133179,1682784761199,321,1628020
1682784761199,1682789209562,109,4448363
1679815579145,1679824251763,37,8672618
1682789523799,1682792183826,203,2660027
1682792219516,1682794944854,198,2725338
1682795100200,1682796089821,479,989621
1682796712283,1682820171175,10,23458892
1682820764869,1682822037459,392,1272590
1682822037459,1682822683814,640,646355
1682822990008,1682824721358,302,1731350
1682824721358,1682826063811,2,1342453
1679824429160,1679825368954,0,939794
1682826228056,1682827898812,0,1670756
1682828859341,1682829530808,0,671467
1682829611209,1682830636805,2,1025596
1679825368954,1679829386956,126,4018002
1682831340804,1682832040673,601,699869
1682832040673,1682832981148,0,940475
1679829386956,1679831407179,270,2020223
1682836004876,1682838696794,0,2691918
1682840654791,1682841290636,0,635845
1679469997431,1679472906727,0,2909296
1682841290636,1682842364788,450,1074152
1682842932660,1682843976786,0,1044126
1682848777630,1682854946818,60,6169188
1682854946818,1682858066180,172,3119362
1682858590841,1682859461277,521,870436
1682859461277,1682864882183,75,5420906
1682866227552,1682866840178,672,612626
1682867664885,1682868414794,1,749909
1682868913522,1682869569792,635,656270
1682869569792,1682871793787,0,2223995
1682872008054,1682887229792,0,15221738
1682887390926,1682888174790,328,783864
1682888235716,1682890618494,0,2382778
1679833450484,1679835179142,48,1728658
1682890618494,1682891248519,275,630025
1682892083605,1682898102178,62,6018573
1682898772789,1682903860646,87,5087857
1682903860646,1682908480717,102,4620071
1682910166203,1682910904792,577,738589
1682911045791,1682911914789,523,868998
1682911987387,1682912617789,654,630402
1679835536164,1679836499380,487,963216
1682915836777,1682916558776,588,721999
1679836651441,1679837408120,568,756679
1682917382701,1682918365772,0,983071
1682918574006,1682923597768,0,5023762
1682924323766,1682926902766,213,2579000
1679837408120,1679838490595,448,1082475
1682927820484,1682933277285,74,5456801
1682933277285,1682936964179,144,3686894
1682939290154,1682940956767,311,1666613
1682941172270,1682941967119,0,794849
1679838982964,1679840236343,396,1253379
1682942655129,1682943754698,442,1099569
1682944971102,1682951336735,57,6365633
1682951925755,1682953144754,2,1218999
1682954297752,1682978596754,9,24299002
1679840305682,1679844289966,0,3984284
1682978740921,1682985280602,14,6539681
1682985673326,1682989707438,51,4034112
1682989970985,1682990596175,663,625190
1682992243637,1682994234749,18,1991112
1679844348980,1679845227963,0,878983
1682994593959,1682996021748,0,1427789
1682997513589,1682998586747,0,1073158
1682998745543,1682999656743,0,911200
1683001705887,1683011781199,15,10075312
1683012614725,1683014885520,238,2270795
1683015446348,1683016082723,0,636375
1683017481017,1683019893575,231,2412558
1683022042880,1683024738711,0,2695831
1683024894215,1683025839711,69,945496
1683026517710,1683034059707,45,7541997
1683034237706,1683035154842,503,917136
1679473028090,1679475518284,221,2490194
1683036395706,1683037056705,0,660999
1683038077259,1683038935703,0,858444
1683040016728,1683040766012,572,749284
1683041663700,1683047901707,58,6238007
1683048040068,1683048665167,664,625099
1683048746333,1683049860306,436,1113973
1683049860306,1683066678192,0,16817886
1683066826867,1683071194021,0,4367154
1683071607423,1683074335712,197,2728289
1683079568727,1683082871697,5,3302970
1683083774697,1683085913982,256,2139285
1683085913982,1683087317696,0,1403714
1683087518574,1683090802695,0,3284121
1679847666961,1679851403445,136,3736484
1683091557461,1683093424692,0,1867231
1683093590691,1683094790079,408,1199388
1683095113405,1683096567689,0,1454284
1683096597291,1683097860687,36,1263396
1683097970643,1683099296686,2,1326043
1683099476686,1683100324685,534,847999
1683100902595,1683104796599,0,3894004
1683104796599,1683105400176,677,603577
1679851467141,1679869882813,12,18415672
1683106418825,1683108265675,287,1846850
1683109522674,1683110567768,454,1045094
1683111727199,1683114938176,166,3210977
1683115044977,1683119812199,97,4767222
1679870141111,1679876271793,0,6130682
1683121394778,1683122222262,15,827484
1683122222262,1683122884671,622,662409
1683124350269,1683128993118,101,4642849
1679876432297,1679879309796,85,2877499
1683128993118,1683136382567,49,7389449
1683136382567,1683138990662,209,2608095
1683139394175,1683140539661,430,1145486
1683140812353,1683141581505,561,769152
1683142302026,1683146020880,140,3718854
1683146020880,1683148209732,0,2188852
1683148246672,1683149411733,2,1165061
1683149711025,1683153189733,0,3478708
1683153474414,1683164817250,0,11342836
1679476085724,1679477858543,199,1772819
1679881804229,1679884056961,0,2252732
1679884604108,1679886242958,0,1638850
1679886670975,1679887930958,0,1259983
1679889386683,1679891947958,214,2561275
1679891947958,1679894276108,235,2328150
1679894996959,1679896424959,354,1428000
1679896424959,1679897861959,351,1437000
1679897861959,1679900556095,200,2694136
1679902711035,1679904489769,0,1778734
1679478797543,1679480547541,300,1749998
1679905667762,1679908965786,159,3298024
1679909821795,1679915673951,32,5852156
1679917223953,1679919829793,210,2605840
1679920738409,1679921594955,530,856546
1679922458931,1679927391804,91,4932873
1679927391804,1679928105599,593,713795
1679928292959,1679929177960,2,885001
1679929543642,1679936866800,0,7323158
1679937338943,1679939291348,277,1952405
1679939291348,1679940240813,491,949465
1679940581319,1679954429812,0,13848493
1679954466696,1679956216805,0,1750109
1679956359716,1679957819795,0,1460079
1679957819795,1679958447243,657,627448
1679958447243,1679960934887,93,2487644
1679961383783,1679965663513,116,4279730
1679966585970,1679970135963,0,3549993
1679970874268,1679971845800,486,971532
1679972255490,1679973211794,489,956304
1679975027958,1679977294790,241,2266832
1679977294790,1679978995926,306,1701136
1679978995926,1679980813958,132,1818032
1679981046484,1679983740954,0,2694470
1679984069488,1679985483953,0,1414465
1679986065850,1679986683385,0,617535
1679482389649,1679483092541,600,702892
1679986939888,1679991323952,113,4384064
1679992076387,1679992759787,604,683400
1679993846794,1679997134650,160,3287856
1679998116953,1679999694952,324,1577999
1679483170663,1679484014905,537,844242
1680000638222,1680001371951,579,733729
1680001800783,1680002442952,0,642169
1680002607953,1680003927442,381,1319489
1680004897729,1680008037955,168,3140226
1680008587912,1680009762954,5,1175042
1680009884848,1680011922952,0,2038104
1679484228850,1679484978540,571,749690
1680012196968,1680015910951,141,3713983
1680016267951,1680017186948,0,918997
1680017782616,1680042618803,0,24836187
1679484978540,1679486196542,404,1218002
1680042833400,1680045225206,4,2391806
1680045536790,1680046594792,452,1058002
1680046856345,1680047638103,555,781758
1680048073390,1680049730490,315,1657100
1680050502462,1680056807084,0,6304622
1680058008953,1680058934804,499,925851
1680059950567,1680061343791,367,1393224
1680061343791,1680062675794,378,1332003
1680064149355,1680065316942,0,1167587
1680067393177,1680069041404,317,1648227
1680070883701,1680073549937,0,2666236
1680074213573,1680078685094,0,4471521
1680078993006,1680080186792,410,1193786
1680081294834,1680083089930,295,1795096
1680084560235,1680087149521,212,2589286
1680087740930,1680090649934,185,2909004
1679487226563,1679489055007,36,1828444
1680090693530,1680091335719,644,642189
1680092058935,1680094547934,2,2488999
1679489055007,1679489883818,542,828811
1680095537686,1680099799350,5,4261664
1680099799350,1680100650932,533,851582
1680101080058,1680104346135,163,3266077
1680104381357,1680105243930,0,862573
1680106059799,1680129012930,0,22953131
1680129219621,1680130592931,0,1373310
1680132189929,1680133233303,455,1043374
1680133470228,1680137537933,123,4067705
1680138038706,1680138714088,611,675382
1680139228587,1680141211936,4,1983349
1680141518591,1680142394931,518,876340
1679490162539,1679492398062,245,2235523
1680146365962,1680147251351,514,885389
1680148689018,1680150840923,255,2151905
1680151011923,1680152271930,395,1260007
1680153284925,1680154531958,399,1247033
1680155041137,1680160151962,86,5110825
1680160678822,1680162487814,107,1808992
1680162723159,1680166229703,0,3506544
1680166835959,1680167851943,465,1015984
1680167851943,1680170034372,252,2182429
1680170345282,1680172892304,218,2547022
1680172892304,1680175285944,232,2393640
1680175454944,1680176476945,461,1022001
1680176476945,1680177341168,526,864223
1680177341168,1680178275790,199,934622
1680178543540,1680179560788,464,1017248
1680180510554,1680181254927,574,744373
1680181254927,1680182717849,349,1462922
1680182717849,1680185307927,211,2590078
1680185350628,1680185978928,655,628300
1680186103190,1680187285814,419,1182624
1679493163913,1679493889179,48,725266
1680188533816,1680192515927,128,3982111
1680192917195,1680194660594,301,1743399
1680195165582,1680196502925,0,1337343
1680198430956,1680201568649,169,3137693
1680201568649,1680202299372,583,730723
1680203154571,1680205099431,280,1944860
1680205099431,1680215413923,0,10314492
1680215530793,1680222134925,4,6604132
1680223067144,1680224058923,477,991779
1680224920859,1680227666917,0,2746058
1680227841917,1680229509135,310,1667218
1680229804360,1680231383478,0,1579118
1680231383478,1680232048803,620,665325
1679494302598,1679495029294,48,726696
1680234669885,1680237847081,0,3177196
1680238287608,1680238968907,607,681299
1680239433181,1680240091907,632,658726
1680240091907,1680240902149,546,810242
1680240902149,1680243017904,258,2115755
1679495532896,1679496322814,552,789918
1680243452185,1680245307903,135,1855718
1680245546974,1680246533900,482,986926
1680246533900,1680248541898,272,2007998
1680248715155,1680249591680,0,876525
1680250007094,1680250634897,656,627803
1679497071997,1679498008156,48,936159
1680255480881,1680257050245,327,1569364
1680257318718,1680260325790,178,3007072
1680260325790,1680261872294,329,1546504
1680262151796,1680263386003,401,1234207
